Recency,Frequency,Monetary,AOV,AvgGapDays,Cluster
51,14,3780.327827584341,270.02341625602435,48.30769230769231,0
18,21,6600.278691596754,314.29898531413113,27.4,2
1,24,6586.662034935021,274.4442514556259,28.47826086956522,2
167,9,3784.0077389287353,420.445304325415,62.75,1
5,21,6807.795326318263,324.1807298246792,30.85,2
30,21,6816.748171247703,324.60705577370015,29.6,2
11,21,5639.411452757753,268.54340251227393,33.75,0
68,15,5032.904462635412,335.5269641756941,45.0,0
27,34,10461.0338067709,307.67746490502645,18.303030303030305,2
86,23,6096.381176071469,265.0600511335421,27.454545454545453,2
1,22,6761.570322557859,307.3441055708118,32.857142857142854,2
7,21,7528.140364792324,358.4828745139202,33.65,2
69,23,5660.393199454678,246.10405215020342,26.90909090909091,2
62,19,6040.284907120357,317.909731953703,34.666666666666664,0
135,19,4339.606712130855,228.400353270045,31.055555555555557,1
30,16,4928.543915856881,308.03399474105504,42.8,0
64,23,7666.930124657666,333.34478802859417,28.59090909090909,2
44,21,6219.8126284961945,296.18155373791404,32.25,2
116,15,5764.6867590804295,384.31245060536196,34.214285714285715,1
104,13,3536.625061843341,272.048081680257,40.916666666666664,1
4,18,5127.237921673179,284.84655120406546,37.35294117647059,0
20,17,4339.428960247152,255.26052707336186,40.4375,0
23,16,4050.8051923260014,253.17532452037509,37.733333333333334,0
36,21,6818.537804408414,324.69227640040066,31.9,2
1,29,9512.501275186289,328.01728535125136,24.642857142857142,2
7,23,8884.58524731305,386.28631510056744,31.272727272727273,2
20,28,6562.259645540439,234.36641591215854,25.11111111111111,2
8,19,5129.996218432211,269.9998009701164,30.333333333333332,0
43,23,6628.115203718854,288.1789219008197,29.59090909090909,2
7,22,5468.138359130039,248.55174359681996,32.904761904761905,0
